Record_ID,DateKey,GeographyKey,DisasterTypeKey,Disaster_Occurred,Compound_Event,Hazard_Severity,Rainfall_Anomaly,Temperature_Anomaly,Wind_Speed_kmph,River_Level_Metres,Soil_Moisture,Drought_Index,Vegetation_Index,Seismic_Activity_Index,Hazard_Score,Exposure_Score,Vulnerability_Score,Preparedness_Score,Disaster_Risk_Score,Risk_Category,Emergency_Response_Time_Minutes
REC_2015_02_D_022,20150201,22,1,0,0,0.0,-0.6985,-1.0971,52.86,3.13,0.879,11.06,0.5891,0.74,26.927595128485265,58.72107021119209,36.29957434159076,29.975688087193262,45.83830205930264,Critical,108.8
REC_2015_02_D_023,20150201,23,1,0,0,0.0,-0.0093,-1.1007,47.38,4.34,0.8919,4.78,0.6445,0.74,19.397473918143813,50.66555724112025,50.83593649130397,67.4718696670559,37.70024167513802,High,69.1
REC_2015_02_D_024,20150201,24,1,0,0,0.0,1.062,0.1209,47.32,5.94,0.95,6.66,0.6827,0.74,23.162711552686755,8.341407160644252,32.3606663894313,72.90231214352876,22.543869424619164,Low,132.7
REC_2015_02_D_025,20150201,25,1,0,0,0.0,-0.0678,1.3953,42.36,4.12,0.8057,26.51,0.6216,0.74,20.063039984328825,61.78981770489074,75.652550702432,65.00650473430196,47.37820315026894,Critical,86.5
REC_2015_02_D_026,20150201,26,1,0,0,0.0,-0.7552,0.7997,33.8,2.21,0.4138,64.42,0.4358,0.74,20.307752246415152,50.73163680260215,52.12339837776163,47.89394353566119,42.227295761883255,Critical,104.9
REC_2015_02_D_027,20150201,27,1,0,0,0.0,0.3373,1.2184,31.21,6.37,0.7044,43.34,0.5913,0.74,18.222046440926988,50.63316187805143,50.47138210144281,29.340379342324773,44.8746740586867,Critical,90.6
REC_2015_02_D_028,20150201,28,1,0,0,0.0,0.5969,-1.0926,27.61,5.17,0.8443,12.7,0.6326,0.74,18.748705595803663,24.448068589559043,61.088561755721535,82.80426005576516,30.44791725390821,Low,107.6
REC_2015_02_D_029,20150201,29,1,0,0,0.0,0.2072,1.4811,20.13,2.52,0.5703,59.11,0.5685,0.74,15.334057804001109,52.74503271216514,48.50880863065644,52.214281322447945,39.47082141241614,High,66.1
REC_2015_02_D_030,20150201,30,1,0,0,0.0,-0.3044,2.8563,20.03,1.82,0.3934,81.33,0.4726,0.74,23.63919016672688,21.822039953416304,49.34496101382907,37.26440046856768,37.43062719811587,High,106.1
REC_2015_02_D_031,20150201,31,1,0,0,0.0,-0.9764,-3.6532,54.03,2.66,0.8033,22.47,0.626,0.66,43.10580422225175,43.84141071866844,62.12462609090435,83.17005310944502,42.78923984717972,Critical,96.2
REC_2015_02_D_032,20150201,32,1,0,0,0.0,0.1887,-1.3746,53.88,5.79,0.95,2.92,0.6411,0.66,23.82480774232503,20.99103786593248,37.320482078787634,36.64276821210599,34.39676866645634,Moderate,54.9
REC_2015_02_D_033,20150201,33,1,0,0,0.0,0.1284,0.0117,46.34,3.69,0.8358,23.44,0.5269,0.66,13.705406356235832,46.71144141642682,44.22766486045745,77.87630212686983,31.27113805071785,Moderate,135.8
REC_2015_02_D_034,20150201,34,1,0,0,0.0,0.9204,1.6282,41.39,5.38,0.7189,41.18,0.6051,0.66,27.947429256738857,36.46349643696107,34.5615563954576,71.50367166470852,31.83975765218462,Moderate,133.1
REC_2015_02_D_035,20150201,35,1,0,0,0.0,0.1432,1.2467,42.25,4.47,0.8258,26.93,0.6054,0.66,19.3834077001617,13.769059273802393,54.16130950748935,24.030360039539804,37.991542497463485,High,93.0
REC_2015_02_D_036,20150201,36,1,0,0,0.0,0.352,-0.0512,34.47,5.6,0.8586,9.03,0.6988,0.66,12.438233563897224,24.37909522159899,34.552456639368025,59.509637001638666,26.56243063408319,Low,131.5
REC_2015_02_D_037,20150201,37,1,0,0,0.0,0.495,-0.7369,30.76,5.33,0.6822,30.79,0.503,0.66,16.343912666202396,40.074163586472416,21.629661348054885,69.4011307713372,26.448903879225107,Low,72.1
REC_2015_02_D_038,20150201,38,1,0,0,0.0,-0.4334,-0.297,21.65,2.61,0.6408,43.52,0.6009,0.66,10.789283914616355,32.609795150804665,28.56103657087448,72.48856547172969,24.03178001045876,Low,56.8
REC_2015_02_D_039,20150201,39,1,0,0,0.0,-0.9695,-0.0822,20.66,1.89,0.5105,50.77,0.5178,0.66,13.978505004985516,12.69337473254878,50.70692247425652,37.13899380455376,32.61582704228623,Moderate,45.4
REC_2015_02_D_040,20150201,40,1,0,0,0.0,-0.2425,-1.9469,15.42,2.97,0.7431,23.72,0.5307,0.66,16.328955086709303,75.21184859888267,26.74990947228804,67.79356730617951,36.830412582569565,High,107.0
REC_2015_02_D_041,20150201,41,2,1,0,4.77,0.9232,-0.6555,58.06,5.36,0.95,11.8,0.6078,0.58,26.983334609576143,57.458149974145584,64.89355208390137,70.43032051580803,44.596861794222974,Critical,92.6
REC_2015_02_D_042,20150201,42,1,0,0,0.0,-0.2378,-0.9181,52.49,3.35,0.9212,6.82,0.7499,0.58,20.87119064698456,5.1152002450060206,37.34710255636375,56.018061869838576,25.673320520470096,Low,110.6
REC_2015_02_D_043,20150201,43,1,0,0,0.0,-0.0908,2.2475,49.66,3.29,0.6628,46.69,0.6491,0.58,26.02466392676034,57.08601562645466,47.32618606133418,92.49202795086,35.41204400980331,Moderate,88.4
REC_2015_02_D_044,20150201,44,2,1,0,2.87,0.0486,-0.3966,43.11,4.71,0.8521,9.84,0.6919,0.58,13.688748375403367,30.591861484598336,25.970073808965687,70.54438597355876,24.138231141300263,Low,153.3
REC_2015_02_D_045,20150201,45,1,0,0,0.0,-0.1817,-0.5613,35.56,2.87,0.644,35.61,0.5222,0.58,13.56410207560562,46.35745848035115,50.40326171101359,69.90553090766197,34.27830448899047,Moderate,58.4
REC_2015_02_D_046,20150201,46,1,0,0,0.0,1.4897,0.526,34.62,7.16,0.8554,17.13,0.633,0.58,24.433126625481748,32.17089697076981,44.11842677240762,61.24371642535475,34.15352563836793,Moderate,76.8
REC_2015_02_D_047,20150201,47,1,0,0,0.0,-0.5289,-2.1623,29.8,3.68,0.7905,19.81,0.5851,0.58,23.63471725848806,45.74157023420421,49.23752985713009,46.90656110142344,41.45387798009531,Critical,125.4
REC_2015_02_D_048,20150201,48,1,0,0,0.0,-1.1526,0.2073,26.28,2.91,0.6743,33.58,0.5217,0.58,17.37374579435577,29.98368470777941,57.43429265374266,35.391187957633214,39.98838048716061,High,81.3
REC_2015_02_D_049,20150201,49,1,0,0,0.0,0.137,-1.6279,21.08,5.25,0.8742,5.42,0.6599,0.58,14.816000307897886,19.192450665262484,53.37893414996034,17.5796152907188,39.07172323803131,High,73.5
REC_2015_02_D_050,20150201,50,1,0,0,0.0,-0.6947,-0.6022,16.38,2.03,0.5783,44.28,0.585,0.58,12.705933756227566,47.681017602218624,27.69028943038296,73.32477020445036,27.989652844128592,Low,101.0
REC_2015_02_D_051,20150201,51,1,0,0,0.0,-0.0007,0.5374,55.11,3.9,0.925,9.25,0.6005,0.5,17.006183999265048,27.92128235331925,38.27582972582212,72.02587933451491,27.245957352661872,Low,110.3
REC_2015_02_D_052,20150201,52,1,0,0,0.0,0.6157,-0.3032,50.34,6.43,0.95,4.1,0.6781,0.5,19.684323661924942,11.848665665346788,54.200791945221546,48.293077882849694,32.759045924649634,Moderate,49.6
REC_2015_02_D_053,20150201,53,1,0,0,0.0,0.4133,-0.4608,45.77,4.49,0.8738,10.57,0.5843,0.5,17.47281612976594,40.5686367631134,44.014042776967,73.42604874190063,31.70230497556976,Moderate,87.5
REC_2015_02_D_054,20150201,54,1,0,0,0.0,0.1524,-0.264,47.12,3.84,0.7916,24.2,0.584,0.5,14.52923982554656,35.86924653438236,50.46821428817243,42.15283631345357,37.51256989061195,High,98.6
REC_2015_02_D_055,20150201,55,1,0,0,0.0,0.7781,0.5157,39.66,5.88,0.7523,35.62,0.5607,0.5,19.1722239040992,72.7063909330949,74.0972083061645,78.03181998873931,46.84620298329675,Critical,54.6
REC_2015_02_D_056,20150201,56,1,0,0,0.0,0.2218,1.1582,32.63,3.98,0.6272,39.37,0.5898,0.5,15.827584017781383,52.83199127075826,28.642757935680585,89.4144058835145,27.234081330241224,Low,72.7
REC_2015_02_D_057,20150201,57,1,0,0,0.0,-0.7214,2.4291,28.81,2.9,0.5512,46.13,0.5507,0.5,25.97911098251025,38.3751525553464,32.76664183569189,57.61306291619957,34.05656930927274,Moderate,157.7
REC_2015_02_D_058,20150201,58,1,0,0,0.0,0.6241,0.5417,24.82,3.55,0.5706,48.03,0.4542,0.5,13.704477095114422,61.747901541836114,72.82760562305128,62.90970328309983,45.17327926313621,Critical,118.6
REC_2015_02_D_059,20150201,59,1,0,0,0.0,-0.8963,0.4483,19.09,2.52,0.5733,49.57,0.5241,0.5,13.90318738255471,13.018560403002304,64.7071138453799,80.69962711614923,27.46244935363212,Low,54.3
REC_2015_02_D_060,20150201,60,1,0,0,0.0,-0.5235,0.5454,17.44,2.08,0.4918,48.24,0.4958,0.5,10.726998907180556,45.941318967148895,52.49473604011697,68.97721182437782,34.03167105909507,Moderate,87.3
REC_2015_02_D_061,20150201,61,1,0,0,0.0,0.1285,-0.6871,59.87,3.99,0.9271,13.4,0.566,0.449,19.986805098544306,51.03237883608748,24.64712979529749,79.85363027649267,28.945192632111,Low,84.1
REC_2015_02_D_062,20150201,62,1,0,0,0.0,0.4431,-0.2318,51.94,5.02,0.9185,2.65,0.6758,0.444,17.916780017868724,28.300282103676043,48.26710791312465,41.64915797394693,36.18704991477141,High,34.1
REC_2015_02_D_063,20150201,63,1,0,0,0.0,-1.9419,0.0489,46.36,2.57,0.4889,51.41,0.5505,0.475,28.4885413577374,37.01164561068977,51.87447274247596,49.61876716400182,40.84433856281229,High,137.2
REC_2015_02_D_064,20150201,64,2,1,0,3.51,0.7014,-1.2688,46.32,5.75,0.9366,5.11,0.6284,0.446,24.197249527183725,62.92763340273532,35.34463147943476,54.12105613994024,41.0030298507096,High,73.5
REC_2015_02_D_065,20150201,65,1,0,0,0.0,-0.5489,-0.4384,41.87,3.17,0.7503,25.55,0.6251,0.495,17.371325790402828,20.240539950938206,73.27815861597904,29.723922439169268,42.64628789101631,Critical,120.9
REC_2015_02_D_066,20150201,66,1,0,0,0.0,-0.2427,1.809,35.52,3.66,0.6653,33.58,0.7221,0.445,20.048651454633944,28.48096086829109,42.4017643110071,60.78226910898682,31.57882290941737,Moderate,50.3
REC_2015_02_D_067,20150201,67,1,0,0,0.0,-0.4976,-1.1876,30.11,2.84,0.5898,37.15,0.5758,0.508,17.70039118036491,56.08416925076305,46.48294900970395,72.12231061639764,36.5274347959467,High,129.2
REC_2015_02_D_068,20150201,68,1,0,0,0.0,-0.6625,-0.5971,22.51,2.89,0.5966,38.63,0.5971,0.467,13.47069393506365,51.034273143504656,68.82528845523974,65.07246915636304,40.99160474893258,High,49.1
REC_2015_02_D_069,20150201,69,1,0,0,0.0,-0.0972,-1.7867,19.82,2.6,0.7252,28.42,0.5768,0.515,14.573850839481114,18.240438489484653,39.46174978408679,56.50259665509807,27.497182989217585,Low,130.7
REC_2015_02_D_070,20150201,70,1,0,0,0.0,0.4852,1.7904,17.68,5.56,0.6915,40.35,0.5284,0.517,17.351316558571412,25.63655020820005,35.93140746796563,80.85725158409807,24.42593406979323,Low,86.6
REC_2015_02_D_071,20150201,71,1,0,0,0.0,0.3482,-2.0128,57.04,4.53,0.95,0.0,0.5936,0.365,27.780879549325128,54.15905091388214,55.74090803043034,67.14309046770973,42.380635507333714,Critical,112.7
REC_2015_02_D_072,20150201,72,1,0,0,0.0,-0.0851,-1.6083,57.89,5.04,0.95,5.5,0.6718,0.362,23.524253967125297,18.85155183658014,59.41025133622982,77.92060208580553,31.038606566178974,Moderate,83.6
REC_2015_02_D_073,20150201,73,1,0,0,0.0,0.0056,-0.0715,47.1,3.5,0.7478,27.69,0.6042,0.383,11.483915611582274,6.106037798835583,61.236968644141925,38.49202522477566,32.58252124926393,Moderate,58.1
REC_2015_02_D_074,20150201,74,1,0,0,0.0,-0.2455,-0.2968,47.16,3.39,0.7456,27.56,0.5914,0.393,14.868471447440246,64.85550048998749,73.9787039576685,71.19525895692807,44.93004075476046,Critical,85.4
REC_2015_02_D_075,20150201,75,1,0,0,0.0,0.6851,1.048,39.18,6.93,0.841,13.8,0.5626,0.385,20.42135197105309,36.612097731371605,13.363900151154551,66.43993476479572,25.332418108988325,Low,58.6
REC_2015_02_D_076,20150201,76,1,0,0,0.0,0.4944,2.2501,33.43,4.14,0.7282,41.89,0.5581,0.36,23.507869134234326,43.90038073636651,40.445272408107584,61.82453979737786,35.77386606691325,Moderate,95.7
REC_2015_02_D_077,20150201,77,1,0,0,0.0,0.4255,-1.3674,31.6,4.83,0.8434,17.25,0.5172,0.385,17.72860062833342,60.755894465365735,61.64748972693583,65.72220916397846,42.774984403779726,Critical,88.1
REC_2015_02_D_078,20150201,78,1,0,0,0.0,0.7917,-0.4944,29.42,7.19,0.7012,22.82,0.5763,0.425,15.763109069204363,26.31788686447562,38.63060840327855,67.76756713697992,27.412543110303865,Low,65.3
REC_2015_02_D_079,20150201,79,1,0,0,0.0,1.1663,2.0136,19.58,4.93,0.5763,47.72,0.5402,0.388,24.222708536967847,33.47389916082457,69.14350928869501,51.289444526100645,42.66327576825013,Critical,85.5
REC_2015_02_D_080,20150201,80,1,0,0,0.0,-1.2688,-2.5986,18.28,3.55,0.768,25.8,0.5548,0.351,27.695812874583897,32.05784194890292,51.02901124220326,63.41947823686303,36.39656151277912,High,100.3
REC_2015_02_D_081,20150201,81,2,1,0,3.01,0.1093,-0.5382,53.9,4.54,0.8055,20.58,0.5805,0.315,16.465916150661585,66.23802828235068,46.598088812255554,71.18403012517044,38.91199809381595,High,77.2
REC_2015_02_D_082,20150201,82,1,0,0,0.0,0.277,1.9729,51.47,4.1,0.7648,29.21,0.533,0.346,25.22525841913101,66.3037404340724,36.53525571352939,57.44433978482565,41.78845860567462,Critical,138.7
REC_2015_02_D_083,20150201,83,1,0,0,0.0,-1.0082,-0.455,49.6,3.41,0.6446,33.4,0.5229,0.284,22.371190788256506,70.20372633725829,65.05008879416324,40.02864268669055,52.51908248199423,Critical,67.5
REC_2015_02_D_084,20150201,84,1,0,0,0.0,-0.6729,0.919,44.2,3.31,0.5641,45.94,0.6,0.299,20.53055774442848,9.304145634843293,64.36634144859508,51.07909247142894,34.360970599902345,Moderate,132.0
REC_2015_02_D_085,20150201,85,1,0,0,0.0,0.3004,0.6864,39.16,4.09,0.6318,51.84,0.5352,0.337,14.817747908271842,61.62784692405083,48.340784224104496,59.00350829165036,40.13678050119031,High,46.1
REC_2015_02_D_086,20150201,86,1,0,0,0.0,-0.3593,1.2213,34.49,3.18,0.768,25.54,0.6057,0.286,16.58329605187609,67.92039818984033,54.86070461332965,42.23072003303664,47.224120509748,Critical,102.9
REC_2015_02_D_087,20150201,87,1,0,0,0.0,-0.8926,0.4794,29.92,3.1,0.4652,59.08,0.4775,0.292,15.882247643890276,31.210791226833432,61.47820706611718,58.64352724976008,36.20821841645272,High,54.5
REC_2015_02_D_088,20150201,88,1,0,0,0.0,1.0355,-0.653,28.83,4.57,0.5177,63.56,0.4942,0.294,17.76431014428949,80.88105302951558,45.12614800124352,58.909892603797616,45.049114780217096,Critical,124.6
REC_2015_02_D_089,20150201,89,1,0,0,0.0,-0.1165,-0.2999,21.79,2.81,0.5668,38.65,0.5058,0.351,6.2009173597188605,53.90216232964976,44.8541956985197,72.08396508259094,32.13257169843984,Moderate,61.2
REC_2015_02_D_090,20150201,90,1,0,0,0.0,-0.1528,1.8112,17.74,3.1,0.3607,82.78,0.4777,0.294,13.231646761719473,20.626373056878137,81.2202862415644,73.49987897706603,34.73118305771327,Moderate,79.9
REC_2015_02_D_091,20150201,91,1,0,0,0.0,1.4862,-1.1441,59.84,9.67,0.95,3.69,0.6812,0.27,33.13048087648628,51.20799653452584,66.93782311851851,73.49964172635276,44.77567083093642,Critical,92.6
REC_2015_02_D_092,20150201,92,1,0,0,0.0,-1.0178,0.2301,54.28,3.78,0.69,38.88,0.5281,0.267,22.472912912404144,5.772324559440619,62.76956154782776,68.71857292387617,30.133630815763105,Low,154.6
REC_2015_02_D_093,20150201,93,1,0,0,0.0,1.6271,0.9838,48.41,7.67,0.95,16.62,0.6328,0.269,30.178958669530832,21.716903782471693,24.762202715333565,20.748070086702946,36.52385020796997,High,42.7
REC_2015_02_D_094,20150201,94,1,0,0,0.0,-1.0154,1.3937,42.92,3.28,0.4983,65.99,0.4343,0.187,25.02690615209537,28.110065091302328,29.27211166220838,56.580579895582446,30.5375000548898,Low,96.7
REC_2015_02_D_095,20150201,95,1,0,0,0.0,0.1652,0.3946,35.92,4.4,0.7079,41.19,0.5175,0.191,10.226101842082478,4.860349367969241,46.30417722322737,74.26809905789818,21.00534238884426,Low,99.3
REC_2015_02_D_096,20150201,96,1,0,0,0.0,-0.5554,1.4354,35.37,3.31,0.5427,43.43,0.4747,0.2,19.173624986378947,42.43213045314718,63.62308952905469,55.524406073044034,41.16101127685535,Critical,97.0
REC_2015_02_D_097,20150201,97,1,0,0,0.0,-1.5239,-1.7721,27.9,2.59,0.4804,48.13,0.439,0.239,27.486387182143336,60.15112109160085,32.53574805341968,67.32653344188483,37.95232675252117,High,114.9
REC_2015_02_D_098,20150201,98,1,0,0,0.0,-0.9924,-1.7777,22.52,3.07,0.6769,33.54,0.6733,0.268,21.540457309503942,18.753597852334053,64.71620775525972,12.555274995991043,44.818533595551415,Critical,123.9
REC_2015_02_D_099,20150201,99,1,0,0,0.0,1.6566,-2.0611,20.68,7.19,0.6614,33.0,0.4844,0.196,27.866248546689626,46.298144893983,77.9555624137435,64.88576787364909,46.446147816208686,Critical,70.1
REC_2015_02_D_100,20150201,100,1,0,0,0.0,0.2612,-0.3439,20.63,4.35,0.5886,44.77,0.5373,0.277,6.90531244649059,21.884946429729712,44.448014705069134,34.4460806807955,31.765617881487792,Moderate,47.4
REC_2015_03_D_001,20150301,1,1,0,0,0.0,0.6087,0.9366,56.61,4.34,0.95,9.4,0.6449,0.9,27.33882273243571,47.86799923487979,72.64442181473187,82.11955849363103,41.905840383407416,Critical,137.8
REC_2015_03_D_002,20150301,2,1,0,0,0.0,-0.5843,-0.2068,53.58,2.73,0.8409,7.35,0.5511,0.9,22.278719517203776,67.22951964203348,23.16171490364122,69.11516033037428,35.458392425504954,Moderate,71.2
REC_2015_03_D_003,20150301,3,2,1,0,1.36,-0.3546,-1.8235,51.52,2.94,0.8934,13.99,0.6487,0.9,28.502685137882352,32.9685257241952,54.90561995186298,52.30997078795146,40.05734780278896,High,65.8
REC_2015_03_D_004,20150301,4,1,0,0,0.0,-0.0195,0.4127,43.57,3.1,0.782,23.23,0.6565,0.9,15.623431522828232,31.12412969763669,44.49945391453559,14.169405440615998,40.75904427176834,High,156.2
REC_2015_03_D_005,20150301,5,1,0,0,0.0,0.007,0.4112,37.81,2.25,0.5993,52.38,0.4648,0.9,13.847594921592927,33.10544383401,34.321776962927,66.18068573567516,27.774946528577097,Low,60.8
REC_2015_03_D_006,20150301,6,1,0,0,0.0,-0.3574,1.566,32.76,2.94,0.7436,27.54,0.5995,0.9,21.71966137811836,71.54470763253634,73.00765836138176,65.24098971202602,49.60579196950983,Critical,51.7
REC_2015_03_D_007,20150301,7,1,0,0,0.0,0.5703,-1.8075,31.68,4.91,0.849,19.44,0.6388,0.9,24.56867963396233,20.2387914538284,43.95824757040232,54.63283756274875,32.49329613369663,Moderate,58.2
REC_2015_03_D_008,20150301,8,1,0,0,0.0,-0.3584,1.2077,27.01,1.89,0.5642,63.67,0.3789,0.9,18.119887101629185,40.69340736706874,39.60350081987296,64.23231159068814,32.66373085908656,Moderate,130.7
REC_2015_03_D_009,20150301,9,1,0,0,0.0,0.9234,-1.5412,22.48,5.44,0.8607,17.68,0.5748,0.9,23.526703372383786,50.08491263786348,53.10418209807553,58.55649434716943,41.143985826266,Critical,142.3
REC_2015_03_D_010,20150301,10,1,0,0,0.0,-0.7145,0.4436,19.67,1.64,0.7218,24.43,0.5434,0.9,14.927819910808864,66.80242329254789,50.51203122664417,72.93139704626401,39.22068019378786,High,125.2
REC_2015_03_D_011,20150301,11,1,0,0,0.0,-0.3258,0.0786,55.61,3.12,0.8437,19.75,0.557,0.82,19.433911468040492,12.3972657725921,48.83636581485989,52.59801440993439,30.61897845528827,Low,91.8
REC_2015_03_D_012,20150301,12,1,0,0,0.0,0.1445,-0.4638,49.14,4.63,0.9051,10.04,0.6013,0.82,18.09776861377325,19.386169810733687,60.40118317747664,69.1254531216438,31.5510782068558,Moderate,103.7
REC_2015_03_D_013,20150301,13,2,1,0,2.21,-0.6867,-1.2444,51.83,2.54,0.7698,34.92,0.5825,0.82,27.822740495069763,19.00790603810396,29.05053961777632,75.62681841126087,25.236069880238823,Low,111.0
REC_2015_03_D_014,20150301,14,1,0,0,0.0,0.1129,-1.6996,45.3,3.37,0.8847,15.19,0.6187,0.82,23.450153290067448,60.67758591334962,48.258667893023045,66.29205991985005,41.01069745464339,High,104.0
REC_2015_03_D_015,20150301,15,1,0,0,0.0,0.7293,-0.4055,39.71,5.77,0.9037,5.47,0.586,0.82,20.13005880177127,62.93625117286799,54.17174621865668,66.57940287092325,42.0001364142279,Critical,98.3
REC_2015_03_D_016,20150301,16,1,0,0,0.0,-0.6957,-0.6661,38.57,2.3,0.844,16.5,0.6157,0.82,20.93024075913901,72.62325642657125,46.42301970965487,72.43592843076276,41.55345557564568,Critical,61.7
REC_2015_03_D_017,20150301,17,1,0,0,0.0,-0.4386,0.0972,26.27,2.51,0.7737,22.13,0.5215,0.82,12.060098771039106,41.52962639845882,38.84062459898227,62.20012948804264,31.27056648306348,Moderate,65.7
REC_2015_03_D_018,20150301,18,1,0,0,0.0,-0.8454,-0.3922,22.84,2.18,0.7518,22.52,0.6978,0.82,16.203468815336894,39.88696650391908,55.54368260944091,38.2422554777414,41.07025182739278,Critical,54.8
REC_2015_03_D_019,20150301,19,1,0,0,0.0,1.0701,-0.8161,18.35,5.55,0.9491,4.5,0.6664,0.82,19.16603017366364,14.328549093174011,57.20085496817956,65.22117071653376,30.58792592413073,Low,100.9
REC_2015_03_D_020,20150301,20,1,0,0,0.0,1.241,0.7331,16.93,3.94,0.5978,47.99,0.5742,0.82,19.7854094576731,19.564482326825814,55.0841304589801,82.76632865874386,28.04451030200464,Low,91.4
REC_2015_03_D_021,20150301,21,1,0,0,0.0,-0.1895,1.1708,54.08,2.98,0.7085,30.99,0.5892,0.74,23.270734082881237,41.77836042797354,40.706560784928335,79.79143792056232,31.644162943977378,Moderate,98.8
REC_2015_03_D_022,20150301,22,1,0,0,0.0,-0.1535,-1.0685,50.52,3.18,0.7572,19.17,0.5607,0.74,21.375947650228746,58.72107021119209,36.29957434159076,29.975688087193262,44.172807815825685,Critical,108.8
REC_2015_03_D_023,20150301,23,1,0,0,0.0,-0.004,-1.6486,50.33,3.83,0.9204,7.53,0.6743,0.74,23.186261542190657,50.66555724112025,50.83593649130397,67.4718696670559,38.83687796235208,High,69.1
REC_2015_03_D_024,20150301,24,1,0,0,0.0,-0.4745,0.0239,43.34,4.88,0.8718,8.09,0.6423,0.74,16.397767128026835,8.341407160644252,32.3606663894313,72.90231214352876,20.514386097221188,Low,132.7
REC_2015_03_D_025,20150301,25,1,0,0,0.0,0.3259,0.6938,41.12,3.84,0.9153,24.19,0.6111,0.74,18.12027952603357,61.78981770489074,75.652550702432,65.00650473430196,46.79537501278036,Critical,86.5
REC_2015_03_D_026,20150301,26,5,1,0,4.26,-0.4455,2.8368,33.11,2.45,0.513,63.95,0.4568,0.74,28.523556619212734,50.73163680260215,52.12339837776163,47.89394353566119,44.69203707372253,Critical,104.9
REC_2015_03_D_027,20150301,27,1,0,0,0.0,-0.5493,-0.1303,28.68,4.33,0.7055,35.99,0.5961,0.74,13.40213623069414,50.63316187805143,50.47138210144281,29.340379342324773,43.42870099561685,Critical,90.6
REC_2015_03_D_028,20150301,28,1,0,0,0.0,0.9266,0.1064,25.08,5.35,0.7282,20.24,0.655,0.74,15.50364582528928,24.448068589559043,61.088561755721535,82.80426005576516,29.474399322753897,Low,107.6
REC_2015_03_D_029,20150301,29,1,0,0,0.0,-0.0419,1.5089,21.0,2.31,0.674,50.1,0.5423,0.74,14.30402953532295,52.74503271216514,48.50880863065644,52.214281322447945,39.16181293181269,High,66.1
REC_2015_03_D_030,20150301,30,1,0,0,0.0,0.2269,2.2288,16.86,2.3,0.619,67.54,0.5421,0.74,18.63602306678612,21.822039953416304,49.34496101382907,37.26440046856768,35.92967706813364,High,106.1
REC_2015_03_D_031,20150301,31,1,0,0,0.0,-0.2934,-3.0024,54.31,3.09,0.9251,16.73,0.664,0.66,33.72371967744999,43.84141071866844,62.12462609090435,83.17005310944502,39.97461448373919,High,96.2
REC_2015_03_D_032,20150301,32,1,0,0,0.0,-0.8979,-0.1635,52.33,4.72,0.9067,6.99,0.6214,0.66,22.92473636087893,20.99103786593248,37.320482078787634,36.64276821210599,34.12674725202251,Moderate,54.9
