Prediction_ID,GeographyKey,Prediction_DateKey,Forecast_DateKey,Predicted_Disaster_Probability,Predicted_Disaster_Class,Alert_Level,Decision_Threshold,Actual_Disaster_Occurred,Expected_Economic_Risk_Million,Prediction_Type,Is_Out_Of_Sample,Model_Version,Training_End_Date
REC_2019_03_D_002,2,20190301,20190401,0.4000000059604645,1,High,0.1708459109067917,0.0,319.8238662600256,Training fitted,0,3.1,2022-12-01
REC_2019_04_D_002,2,20190401,20190501,0.4000000059604645,1,High,0.1708459109067917,1.0,312.35776074124675,Training fitted,0,3.1,2022-12-01
REC_2019_05_D_002,2,20190501,20190601,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,203.67315356056173,Training fitted,0,3.1,2022-12-01
REC_2019_06_D_002,2,20190601,20190701,0.05970149114727974,0,Low,0.1708459109067917,0.0,49.690581359450405,Training fitted,0,3.1,2022-12-01
REC_2019_07_D_002,2,20190701,20190801,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,119.72920990899219,Training fitted,0,3.1,2022-12-01
REC_2019_08_D_002,2,20190801,20190901,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,113.85189740487571,Training fitted,0,3.1,2022-12-01
REC_2019_09_D_002,2,20190901,20191001,0.2068965584039688,1,Moderate,0.1708459109067917,1.0,108.81661933223062,Training fitted,0,3.1,2022-12-01
REC_2019_10_D_002,2,20191001,20191101,0.6052631735801697,1,Critical,0.1708459109067917,1.0,440.5476472026833,Training fitted,0,3.1,2022-12-01
REC_2019_11_D_002,2,20191101,20191201,0.08955223858356476,0,Low,0.1708459109067917,0.0,73.2796133595575,Training fitted,0,3.1,2022-12-01
REC_2019_12_D_002,2,20191201,20200101,0.05970149114727974,0,Low,0.1708459109067917,0.0,35.70001962036642,Training fitted,0,3.1,2022-12-01
REC_2020_01_D_002,2,20200101,20200201,0.057692307978868484,0,Low,0.1708459109067917,0.0,31.18117150394125,Training fitted,0,3.1,2022-12-01
REC_2020_02_D_002,2,20200201,20200301,0.1808510571718216,1,Moderate,0.1708459109067917,1.0,112.30669938052479,Training fitted,0,3.1,2022-12-01
REC_2020_03_D_002,2,20200301,20200401,0.6052631735801697,1,Critical,0.1708459109067917,1.0,457.69188181905474,Training fitted,0,3.1,2022-12-01
REC_2020_04_D_002,2,20200401,20200501,0.6052631735801697,1,Critical,0.1708459109067917,1.0,455.22119793570505,Training fitted,0,3.1,2022-12-01
REC_2020_05_D_002,2,20200501,20200601,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,211.13840546418598,Training fitted,0,3.1,2022-12-01
REC_2020_06_D_002,2,20200601,20200701,0.08955223858356476,0,Low,0.1708459109067917,0.0,75.01926706442032,Training fitted,0,3.1,2022-12-01
REC_2020_07_D_002,2,20200701,20200801,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,162.66575878210548,Training fitted,0,3.1,2022-12-01
REC_2020_08_D_002,2,20200801,20200901,0.4000000059604645,1,High,0.1708459109067917,0.0,295.7824484033576,Training fitted,0,3.1,2022-12-01
REC_2020_09_D_002,2,20200901,20201001,0.35384616255760193,1,High,0.1708459109067917,1.0,274.43300098730646,Training fitted,0,3.1,2022-12-01
REC_2020_10_D_002,2,20201001,20201101,0.8333333134651184,1,Critical,0.1708459109067917,1.0,830.9886203586342,Training fitted,0,3.1,2022-12-01
REC_2020_11_D_002,2,20201101,20201201,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,200.0140440669758,Training fitted,0,3.1,2022-12-01
REC_2020_12_D_002,2,20201201,20210101,0.2068965584039688,1,Moderate,0.1708459109067917,1.0,140.0618587075007,Training fitted,0,3.1,2022-12-01
REC_2021_01_D_002,2,20210101,20210201,0.08955223858356476,0,Low,0.1708459109067917,0.0,53.382005423310076,Training fitted,0,3.1,2022-12-01
REC_2021_02_D_002,2,20210201,20210301,0.012903225608170033,0,Low,0.1708459109067917,0.0,5.981592676542093,Training fitted,0,3.1,2022-12-01
REC_2021_03_D_002,2,20210301,20210401,0.35384616255760193,1,High,0.1708459109067917,0.0,260.0506789472724,Training fitted,0,3.1,2022-12-01
REC_2021_04_D_002,2,20210401,20210501,0.35384616255760193,1,High,0.1708459109067917,0.0,249.07498755192597,Training fitted,0,3.1,2022-12-01
REC_2021_05_D_002,2,20210501,20210601,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,131.59664257431876,Training fitted,0,3.1,2022-12-01
REC_2021_06_D_002,2,20210601,20210701,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,125.53411331127585,Training fitted,0,3.1,2022-12-01
REC_2021_07_D_002,2,20210701,20210801,0.35384616255760193,1,High,0.1708459109067917,0.0,211.19382939817072,Training fitted,0,3.1,2022-12-01
REC_2021_08_D_002,2,20210801,20210901,0.35384616255760193,1,High,0.1708459109067917,0.0,235.2291085000677,Training fitted,0,3.1,2022-12-01
REC_2021_09_D_002,2,20210901,20211001,0.35384616255760193,1,High,0.1708459109067917,1.0,231.84917042360115,Training fitted,0,3.1,2022-12-01
REC_2021_10_D_002,2,20211001,20211101,0.75,1,Critical,0.1708459109067917,0.0,650.549945756997,Training fitted,0,3.1,2022-12-01
REC_2021_11_D_002,2,20211101,20211201,0.08955223858356476,0,Low,0.1708459109067917,0.0,77.97861995222226,Training fitted,0,3.1,2022-12-01
REC_2021_12_D_002,2,20211201,20220101,0.08920187503099442,0,Low,0.1708459109067917,0.0,47.298062557420735,Training fitted,0,3.1,2022-12-01
REC_2022_01_D_002,2,20220101,20220201,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,99.6000672865544,Training fitted,0,3.1,2022-12-01
REC_2022_02_D_002,2,20220201,20220301,0.08920187503099442,0,Low,0.1708459109067917,0.0,43.50264566512252,Training fitted,0,3.1,2022-12-01
REC_2022_03_D_002,2,20220301,20220401,0.35384616255760193,1,High,0.1708459109067917,0.0,214.97497013327208,Training fitted,0,3.1,2022-12-01
REC_2022_04_D_002,2,20220401,20220501,0.46875,1,High,0.1708459109067917,1.0,278.67967633844967,Training fitted,0,3.1,2022-12-01
REC_2022_05_D_002,2,20220501,20220601,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,146.78095134087226,Training fitted,0,3.1,2022-12-01
REC_2022_06_D_002,2,20220601,20220701,0.08955223858356476,0,Low,0.1708459109067917,0.0,57.54669747972216,Training fitted,0,3.1,2022-12-01
REC_2022_07_D_002,2,20220701,20220801,0.35384616255760193,1,High,0.1708459109067917,0.0,199.17615283991248,Training fitted,0,3.1,2022-12-01
REC_2022_08_D_002,2,20220801,20220901,0.35384616255760193,1,High,0.1708459109067917,0.0,188.23515981909665,Training fitted,0,3.1,2022-12-01
REC_2022_09_D_002,2,20220901,20221001,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,109.52177581023234,Training fitted,0,3.1,2022-12-01
REC_2022_10_D_002,2,20221001,20221101,0.6052631735801697,1,Critical,0.1708459109067917,0.0,422.08012849042245,Training fitted,0,3.1,2022-12-01
REC_2022_11_D_002,2,20221101,20221201,0.35384616255760193,1,High,0.1708459109067917,0.0,270.4042200731237,Training fitted,0,3.1,2022-12-01
REC_2022_12_D_002,2,20221201,20230101,0.012903225608170033,0,Low,0.1708459109067917,0.0,7.342582312413618,Training fitted,0,3.1,2022-12-01
REC_2023_01_D_002,2,20230101,20230201,0.04545454680919647,0,Low,0.1708459109067917,0.0,24.20686464322356,Calibration,1,3.1,2022-12-01
REC_2023_02_D_002,2,20230201,20230301,0.08920187503099442,0,Low,0.1708459109067917,0.0,44.57132280904372,Calibration,1,3.1,2022-12-01
REC_2023_03_D_002,2,20230301,20230401,0.35384616255760193,1,High,0.1708459109067917,0.0,234.49999177509693,Calibration,1,3.1,2022-12-01
REC_2023_04_D_002,2,20230401,20230501,0.375,1,High,0.1708459109067917,1.0,246.01414453581154,Calibration,1,3.1,2022-12-01
REC_2023_05_D_002,2,20230501,20230601,0.35384616255760193,1,High,0.1708459109067917,1.0,289.56556534150053,Calibration,1,3.1,2022-12-01
REC_2023_06_D_002,2,20230601,20230701,0.08955223858356476,0,Low,0.1708459109067917,0.0,55.823240254618995,Calibration,1,3.1,2022-12-01
REC_2023_07_D_002,2,20230701,20230801,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,99.98337156597573,Calibration,1,3.1,2022-12-01
REC_2023_08_D_002,2,20230801,20230901,0.35384616255760193,1,High,0.1708459109067917,0.0,204.44710520237166,Calibration,1,3.1,2022-12-01
REC_2023_09_D_002,2,20230901,20231001,0.2068965584039688,1,Moderate,0.1708459109067917,1.0,110.50970276682251,Calibration,1,3.1,2022-12-01
REC_2023_10_D_002,2,20231001,20231101,0.75,1,Critical,0.1708459109067917,1.0,564.8061362075659,Calibration,1,3.1,2022-12-01
REC_2023_11_D_002,2,20231101,20231201,0.15000000596046448,0,Low,0.1708459109067917,0.0,124.72894539307516,Calibration,1,3.1,2022-12-01
REC_2023_12_D_002,2,20231201,20240101,0.08920187503099442,0,Low,0.1708459109067917,0.0,53.83004762278551,Calibration,1,3.1,2022-12-01
REC_2024_01_D_002,2,20240101,20240201,0.08955223858356476,0,Low,0.1708459109067917,0.0,49.16546913368056,Validation,1,3.1,2022-12-01
REC_2024_02_D_002,2,20240201,20240301,0.08955223858356476,0,Low,0.1708459109067917,0.0,49.21290865592555,Validation,1,3.1,2022-12-01
REC_2024_03_D_002,2,20240301,20240401,0.375,1,High,0.1708459109067917,0.0,244.2766884645817,Validation,1,3.1,2022-12-01
REC_2024_04_D_002,2,20240401,20240501,0.6052631735801697,1,Critical,0.1708459109067917,1.0,410.28851093804354,Validation,1,3.1,2022-12-01
REC_2024_05_D_002,2,20240501,20240601,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,146.58628242713095,Validation,1,3.1,2022-12-01
REC_2024_06_D_002,2,20240601,20240701,0.08920187503099442,0,Low,0.1708459109067917,0.0,56.88246288543513,Validation,1,3.1,2022-12-01
REC_2024_07_D_002,2,20240701,20240801,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,120.98453329803812,Validation,1,3.1,2022-12-01
REC_2024_08_D_002,2,20240801,20240901,0.35384616255760193,1,High,0.1708459109067917,0.0,208.22183443043244,Validation,1,3.1,2022-12-01
REC_2024_09_D_002,2,20240901,20241001,0.35384616255760193,1,High,0.1708459109067917,1.0,201.66529464903996,Validation,1,3.1,2022-12-01
REC_2024_10_D_002,2,20241001,20241101,0.6052631735801697,1,Critical,0.1708459109067917,1.0,477.988973582777,Validation,1,3.1,2022-12-01
REC_2024_11_D_002,2,20241101,20241201,0.08955223858356476,0,Low,0.1708459109067917,0.0,81.90007495879209,Validation,1,3.1,2022-12-01
REC_2024_12_D_002,2,20241201,20250101,0.08920187503099442,0,Low,0.1708459109067917,0.0,53.18943997221352,Validation,1,3.1,2022-12-01
REC_2025_01_D_002,2,20250101,20250201,0.08920187503099442,0,Low,0.1708459109067917,0.0,44.87950283612058,Final test,1,3.1,2022-12-01
REC_2025_02_D_002,2,20250201,20250301,0.057692307978868484,0,Low,0.1708459109067917,0.0,26.469807934882834,Final test,1,3.1,2022-12-01
REC_2025_03_D_002,2,20250301,20250401,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,123.03835475835197,Final test,1,3.1,2022-12-01
REC_2025_04_D_002,2,20250401,20250501,0.35384616255760193,1,High,0.1708459109067917,1.0,219.24941839928547,Final test,1,3.1,2022-12-01
REC_2025_05_D_002,2,20250501,20250601,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,157.282670408541,Final test,1,3.1,2022-12-01
REC_2025_06_D_002,2,20250601,20250701,0.08955223858356476,0,Low,0.1708459109067917,0.0,57.57253556925877,Final test,1,3.1,2022-12-01
REC_2025_07_D_002,2,20250701,20250801,0.35384616255760193,1,High,0.1708459109067917,0.0,206.97647675433836,Final test,1,3.1,2022-12-01
REC_2025_08_D_002,2,20250801,20250901,0.35384616255760193,1,High,0.1708459109067917,0.0,201.96229205895128,Final test,1,3.1,2022-12-01
REC_2025_09_D_002,2,20250901,20251001,0.35384616255760193,1,High,0.1708459109067917,0.0,197.38634945530586,Final test,1,3.1,2022-12-01
REC_2025_10_D_002,2,20251001,20251101,0.75,1,Critical,0.1708459109067917,1.0,537.864991598547,Final test,1,3.1,2022-12-01
REC_2025_11_D_002,2,20251101,20251201,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,156.69101498863964,Final test,1,3.1,2022-12-01
REC_2015_01_D_003,3,20150101,20150201,0.057692307978868484,0,Low,0.1708459109067917,0.0,15.594499231270506,Training fitted,0,3.1,2022-12-01
REC_2015_02_D_003,3,20150201,20150301,0.08920187503099442,0,Low,0.1708459109067917,1.0,23.951211598218013,Training fitted,0,3.1,2022-12-01
REC_2015_03_D_003,3,20150301,20150401,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,61.97841706022779,Training fitted,0,3.1,2022-12-01
REC_2015_04_D_003,3,20150401,20150501,0.35384616255760193,1,High,0.1708459109067917,1.0,122.01142053747263,Training fitted,0,3.1,2022-12-01
REC_2015_05_D_003,3,20150501,20150601,0.35384616255760193,1,High,0.1708459109067917,0.0,199.19685505205405,Training fitted,0,3.1,2022-12-01
REC_2015_06_D_003,3,20150601,20150701,0.029411764815449715,0,Low,0.1708459109067917,0.0,12.029197069079137,Training fitted,0,3.1,2022-12-01
REC_2015_07_D_003,3,20150701,20150801,0.08920187503099442,0,Low,0.1708459109067917,0.0,30.10856424672255,Training fitted,0,3.1,2022-12-01
REC_2015_08_D_003,3,20150801,20150901,0.08920187503099442,0,Low,0.1708459109067917,0.0,32.36815452645441,Training fitted,0,3.1,2022-12-01
REC_2015_09_D_003,3,20150901,20151001,0.08955223858356476,0,Low,0.1708459109067917,0.0,28.340655786657408,Training fitted,0,3.1,2022-12-01
REC_2015_10_D_003,3,20151001,20151101,0.35384616255760193,1,High,0.1708459109067917,1.0,171.40940367502225,Training fitted,0,3.1,2022-12-01
REC_2015_11_D_003,3,20151101,20151201,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,102.62873572694674,Training fitted,0,3.1,2022-12-01
REC_2015_12_D_003,3,20151201,20160101,0.08920187503099442,0,Low,0.1708459109067917,0.0,34.05016637197605,Training fitted,0,3.1,2022-12-01
REC_2016_01_D_003,3,20160101,20160201,0.04545454680919647,0,Low,0.1708459109067917,0.0,15.61734863699098,Training fitted,0,3.1,2022-12-01
REC_2016_02_D_003,3,20160201,20160301,0.029411764815449715,0,Low,0.1708459109067917,0.0,9.461048774464187,Training fitted,0,3.1,2022-12-01
REC_2016_03_D_003,3,20160301,20160401,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,71.7558250667138,Training fitted,0,3.1,2022-12-01
REC_2016_04_D_003,3,20160401,20160501,0.35384616255760193,1,High,0.1708459109067917,0.0,141.76559688168348,Training fitted,0,3.1,2022-12-01
REC_2016_05_D_003,3,20160501,20160601,0.15000000596046448,0,Low,0.1708459109067917,0.0,68.96086947365039,Training fitted,0,3.1,2022-12-01
REC_2016_06_D_003,3,20160601,20160701,0.08920187503099442,0,Low,0.1708459109067917,0.0,30.832900123796186,Training fitted,0,3.1,2022-12-01
REC_2016_07_D_003,3,20160701,20160801,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,61.89222039973469,Training fitted,0,3.1,2022-12-01
REC_2016_08_D_003,3,20160801,20160901,0.15000000596046448,0,Low,0.1708459109067917,0.0,48.39570609442397,Training fitted,0,3.1,2022-12-01
REC_2016_09_D_003,3,20160901,20161001,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,57.39840541641277,Training fitted,0,3.1,2022-12-01
REC_2016_10_D_003,3,20161001,20161101,0.35384616255760193,1,High,0.1708459109067917,0.0,136.99479749417483,Training fitted,0,3.1,2022-12-01
REC_2016_11_D_003,3,20161101,20161201,0.1808510571718216,1,Moderate,0.1708459109067917,0.0,75.19339829731017,Training fitted,0,3.1,2022-12-01
REC_2016_12_D_003,3,20161201,20170101,0.057692307978868484,0,Low,0.1708459109067917,0.0,15.83497498196218,Training fitted,0,3.1,2022-12-01
REC_2017_01_D_003,3,20170101,20170201,0.05970149114727974,0,Low,0.1708459109067917,0.0,17.180650044289965,Training fitted,0,3.1,2022-12-01
REC_2017_02_D_003,3,20170201,20170301,0.05970149114727974,0,Low,0.1708459109067917,0.0,16.06077273676565,Training fitted,0,3.1,2022-12-01
REC_2017_03_D_003,3,20170301,20170401,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,79.37609459551807,Training fitted,0,3.1,2022-12-01
REC_2017_04_D_003,3,20170401,20170501,0.2068965584039688,1,Moderate,0.1708459109067917,1.0,70.74134133302223,Training fitted,0,3.1,2022-12-01
REC_2017_05_D_003,3,20170501,20170601,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,93.29727262236584,Training fitted,0,3.1,2022-12-01
REC_2017_06_D_003,3,20170601,20170701,0.057692307978868484,0,Low,0.1708459109067917,0.0,22.55369538010397,Training fitted,0,3.1,2022-12-01
REC_2017_07_D_003,3,20170701,20170801,0.08955223858356476,0,Low,0.1708459109067917,0.0,31.524368250195064,Training fitted,0,3.1,2022-12-01
REC_2017_08_D_003,3,20170801,20170901,0.08955223858356476,0,Low,0.1708459109067917,0.0,29.42495978102519,Training fitted,0,3.1,2022-12-01
REC_2017_09_D_003,3,20170901,20171001,0.08955223858356476,0,Low,0.1708459109067917,0.0,31.728681659849123,Training fitted,0,3.1,2022-12-01
REC_2017_10_D_003,3,20171001,20171101,0.35384616255760193,1,High,0.1708459109067917,1.0,190.80721357685158,Training fitted,0,3.1,2022-12-01
REC_2017_11_D_003,3,20171101,20171201,0.35384616255760193,1,High,0.1708459109067917,0.0,181.0690768681957,Training fitted,0,3.1,2022-12-01
REC_2017_12_D_003,3,20171201,20180101,0.012903225608170033,0,Low,0.1708459109067917,0.0,4.947723106453612,Training fitted,0,3.1,2022-12-01
REC_2018_01_D_003,3,20180101,20180201,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.863466056215872,Training fitted,0,3.1,2022-12-01
REC_2018_02_D_003,3,20180201,20180301,0.08920187503099442,0,Low,0.1708459109067917,0.0,27.792678919785214,Training fitted,0,3.1,2022-12-01
REC_2018_03_D_003,3,20180301,20180401,0.4000000059604645,1,High,0.1708459109067917,1.0,176.6101687181466,Training fitted,0,3.1,2022-12-01
REC_2018_04_D_003,3,20180401,20180501,0.35384616255760193,1,High,0.1708459109067917,1.0,139.70436009064667,Training fitted,0,3.1,2022-12-01
REC_2018_05_D_003,3,20180501,20180601,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,94.28921116835922,Training fitted,0,3.1,2022-12-01
REC_2018_06_D_003,3,20180601,20180701,0.04545454680919647,0,Low,0.1708459109067917,0.0,16.05037111413288,Training fitted,0,3.1,2022-12-01
REC_2018_07_D_003,3,20180701,20180801,0.08955223858356476,0,Low,0.1708459109067917,0.0,29.991688266317006,Training fitted,0,3.1,2022-12-01
REC_2018_08_D_003,3,20180801,20180901,0.08955223858356476,0,Low,0.1708459109067917,0.0,30.53288596619602,Training fitted,0,3.1,2022-12-01
REC_2018_09_D_003,3,20180901,20181001,0.08920187503099442,0,Low,0.1708459109067917,0.0,27.06025042543152,Training fitted,0,3.1,2022-12-01
REC_2018_10_D_003,3,20181001,20181101,0.35384616255760193,1,High,0.1708459109067917,0.0,141.08298280108556,Training fitted,0,3.1,2022-12-01
REC_2018_11_D_003,3,20181101,20181201,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,85.17259439082362,Training fitted,0,3.1,2022-12-01
REC_2018_12_D_003,3,20181201,20190101,0.08920187503099442,0,Low,0.1708459109067917,0.0,26.75514194142055,Training fitted,0,3.1,2022-12-01
REC_2019_01_D_003,3,20190101,20190201,0.08920187503099442,0,Low,0.1708459109067917,0.0,25.756052511063086,Training fitted,0,3.1,2022-12-01
REC_2019_02_D_003,3,20190201,20190301,0.029411764815449715,0,Low,0.1708459109067917,0.0,10.107648514467309,Training fitted,0,3.1,2022-12-01
REC_2019_03_D_003,3,20190301,20190401,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,88.8417772905786,Training fitted,0,3.1,2022-12-01
REC_2019_04_D_003,3,20190401,20190501,0.35384616255760193,1,High,0.1708459109067917,0.0,230.0942278451946,Training fitted,0,3.1,2022-12-01
REC_2019_05_D_003,3,20190501,20190601,0.375,1,High,0.1708459109067917,1.0,189.38168944880994,Training fitted,0,3.1,2022-12-01
REC_2019_06_D_003,3,20190601,20190701,0.08920187503099442,0,Low,0.1708459109067917,0.0,35.99887355139409,Training fitted,0,3.1,2022-12-01
REC_2019_07_D_003,3,20190701,20190801,0.08920187503099442,0,Low,0.1708459109067917,0.0,29.442893421055956,Training fitted,0,3.1,2022-12-01
REC_2019_08_D_003,3,20190801,20190901,0.15000000596046448,0,Low,0.1708459109067917,0.0,45.75044075017377,Training fitted,0,3.1,2022-12-01
REC_2019_09_D_003,3,20190901,20191001,0.15000000596046448,0,Low,0.1708459109067917,0.0,46.83773715201092,Training fitted,0,3.1,2022-12-01
REC_2019_10_D_003,3,20191001,20191101,0.46875,1,High,0.1708459109067917,1.0,231.21780412107657,Training fitted,0,3.1,2022-12-01
REC_2019_11_D_003,3,20191101,20191201,0.2068965584039688,1,Moderate,0.1708459109067917,0.0,114.24725189098103,Training fitted,0,3.1,2022-12-01
REC_2019_12_D_003,3,20191201,20200101,0.08955223858356476,0,Low,0.1708459109067917,0.0,33.70815290263236,Training fitted,0,3.1,2022-12-01
REC_2020_01_D_003,3,20200101,20200201,0.057692307978868484,0,Low,0.1708459109067917,0.0,21.08459193834404,Training fitted,0,3.1,2022-12-01
REC_2020_02_D_003,3,20200201,20200301,0.012903225608170033,0,Low,0.1708459109067917,0.0,3.904972249733746,Training fitted,0,3.1,2022-12-01
